City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
317,mocuba,23,MZ,1587216011,79,-16.84,36.99,80.42,6.4
318,mogadishu,92,SO,1587216156,63,2.04,45.34,87.58,12.68
319,mokhotlong,0,LS,1587216333,14,-29.29,29.07,61.11,3.74
320,mokhsogollokh,91,RU,1587216297,91,61.47,128.92,9.86,3.67
321,mongu,79,ZM,1587216342,31,-15.25,23.13,86.74,10.2
322,monster,100,NL,1587216219,92,52.03,4.17,51.01,4.0
323,monte patria,0,CL,1587216347,36,-30.69,-70.95,70.57,1.28
324,montepuez,45,MZ,1587216332,59,-13.13,39.0,81.79,8.41
325,moses lake,90,US,1587216306,54,47.13,-119.28,53.6,8.05
326,mount gambier,90,AU,1587216005,93,-37.83,140.77,50.0,3.36
327,mount isa,56,AU,1587215999,26,-20.73,139.5,82.4,9.17
328,mstera,98,RU,1587216289,59,56.38,41.92,43.11,11.74
329,mugumu,93,TZ,1587216326,61,-1.85,34.7,69.33,5.88
330,muncar,100,ID,1587216318,77,-8.43,114.33,82.49,1.95
331,muravlenko,95,RU,1587216309,95,63.79,74.52,41.7,17.81
332,muros,63,ES,1587216150,81,42.78,-9.06,62.01,1.99
333,mutoko,0,ZW,1587216330,28,-17.4,32.23,81.41,10.11
334,nabire,99,ID,1587216012,86,-3.37,135.48,78.78,1.28
335,najran,40,SA,1587215966,21,17.49,44.13,95.0,8.05
336,nalut,93,LY,1587216315,18,30.33,10.85,88.41,15.73
337,namatanai,97,PG,1587216157,75,-3.67,152.43,82.29,4.72
338,namibe,40,AO,1587216195,69,-15.2,12.15,77.0,17.22
339,nanortalik,84,GL,1587216151,90,60.14,-45.24,28.9,7.47
340,narsaq,40,GL,1587216028,58,60.92,-46.05,28.4,4.7
341,naze,83,JP,1587216303,88,28.37,129.48,62.6,4.7
342,necochea,1,AR,1587216126,66,-38.55,-58.74,68.0,17.0
343,nelson bay,0,AU,1587215997,87,-32.72,152.15,55.99,4.12
344,new iberia,90,US,1587216303,100,30.0,-91.82,71.6,11.41
345,new norfolk,89,AU,1587215995,82,-42.78,147.06,48.0,1.01
346,ngunguru,12,NZ,1587216203,97,-35.62,174.5,59.0,11.14
347,nhulunbuy,40,AU,1587216336,83,-12.23,136.77,80.6,5.82
348,nikolskoye,90,RU,1587216158,65,59.7,30.79,41.0,20.13
349,nishihara,75,JP,1587216296,83,26.18,127.76,73.4,8.05
350,nome,90,US,1587215956,100,64.5,-165.41,34.0,9.17
351,norman wells,40,CA,1587215803,86,65.28,-126.83,26.6,2.24
352,noshiro,75,JP,1587216297,81,40.2,140.02,48.2,4.7
353,noumea,33,NC,1587215918,69,-22.28,166.46,75.2,3.36
354,ocampo,75,MX,1587216309,29,21.65,-101.5,55.78,1.48
355,oistins,75,BB,1587216280,62,13.07,-59.53,84.2,14.99
356,ola,100,RU,1587216308,92,59.58,151.28,14.2,19.13
357,olafsvik,99,IS,1587215954,95,64.89,-23.71,36.45,14.05
358,olinda,40,BR,1587215988,66,-8.01,-34.86,87.8,5.82
359,omaruru,0,NA,1587216067,14,-21.43,15.93,90.23,12.3
360,omboue,52,GA,1587216180,77,-1.57,9.26,83.84,5.57
361,ostrovnoy,100,RU,1587216153,94,68.05,39.51,32.99,15.86
362,otane,0,NZ,1587215994,72,-39.88,176.63,55.0,5.01
363,ourinhos,75,BR,1587216348,65,-22.98,-49.87,63.81,10.29
364,paamiut,100,GL,1587216305,92,61.99,-49.67,26.87,11.95
365,padang,99,ID,1587216196,77,-0.95,100.35,80.83,2.26
366,palu,99,ID,1587216343,80,-0.89,119.87,78.55,2.21
367,pangnirtung,100,CA,1587216308,87,66.15,-65.71,1.94,1.9
368,panguna,100,PG,1587216338,79,-6.32,155.48,72.16,2.33
369,parati,79,BR,1587216329,68,-23.22,-44.71,73.36,2.39
370,pasni,69,PK,1587216310,49,25.26,63.47,85.66,15.9
371,passo de camaragibe,75,BR,1587216348,70,-9.24,-35.49,86.0,4.7
372,pavilosta,66,LV,1587216149,68,56.89,21.19,44.6,11.41
373,payson,75,US,1587216292,69,40.04,-111.73,42.01,1.52
374,pecos,40,US,1587216304,75,31.42,-103.49,48.99,6.93
375,pevek,1,RU,1587216155,89,69.7,170.31,-2.25,7.81
376,phuntsholing,76,BT,1587216014,47,26.85,89.39,76.62,2.55
377,pisco,41,PE,1587216192,77,-13.7,-76.22,69.8,6.93
378,pombia,90,IT,1587216313,40,45.65,8.63,72.0,3.36
379,ponta do sol,20,PT,1587215965,59,32.67,-17.1,64.0,5.99
380,pontianak,93,ID,1587216316,84,-0.03,109.33,78.85,4.85
381,port alfred,35,ZA,1587215989,88,-33.59,26.89,72.0,1.99
382,port augusta,90,AU,1587216339,82,-32.5,137.77,60.8,5.82
383,port blair,7,IN,1587215980,71,11.67,92.75,84.65,5.84
